player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Austin Kendall,40056,QB,W VIRGINIA,2,65.2,23,23,9.9,2.66,0,0,0,47.8,11,0,9,26.7,24,4,7,343,69,54.4,53.3,59.6,0,0,26,0,11.1,100.6,4.2,1,0,0,0,2,0,0,164,7.1
Eric Najarian,101624,QB,MARYLAND,1,70,20,23,14.7,2.74,1,2,8.3,52.2,12,0,10,14.3,29,2,9,215,68.8,73.8,70.9,66.5,0,0,31,0,50,114,17.2,5,1,0,2,2,0,0,218,9.5
Mason Garcia,123811,QB,E CAROLINA,3,54.5,22,23,13.3,3.35,0,0,0,43.5,10,0,11,16.7,33,2,8,156,72.7,46.9,36.4,66.1,0,0,35,1,36.4,57.2,12.1,4,6,0,1,0,2,5.7,104,4.5
Bryce Young,123943,QB,ALABAMA,7,85,20,22,8.5,2.74,1,1,4.5,59.1,13,0,14,23.5,31,4,10,103,17.6,56.1,55.8,52.9,0,0,31,1,50,96,22.6,7,2,0,1,1,3,9.7,156,7.1
Justin Rogers,77666,QB,UNLV,2,81,21,22,9.5,3.06,0,0,0,63.6,14,0,9,17.6,30,3,8,325,69.3,74.2,72.9,63.8,0,0,31,0,55.6,100.8,16.7,5,3,0,1,1,0,0,161,7.3
Doug Brumfield,128348,QB,UNLV,2,61.1,18,21,11.9,2.85,2,1,4.8,42.9,9,0,11,18.2,29,2,6,325,28.1,69.3,66.8,64.8,0,0,29,0,36.4,67.8,13.8,4,4,0,1,0,1,3.4,151,7.2
Kamal Gray,125328,QB,TEMPLE,1,47.6,21,21,11.1,2.39,0,1,4.8,47.6,10,0,8,0,23,0,6,306,67.5,32.5,29.6,59.1,0,2,23,0,0,21,0,0,2,0,0,0,4,17.4,95,4.5
Ben Finley,122864,QB,NC STATE,1,77.8,18,20,2.3,2.2,0,0,0,65,13,0,3,7.1,21,1,7,248,26.2,47.7,46.7,59,0,2,22,0,33.3,63.1,4.8,1,0,0,2,1,1,4.5,143,7.2
Jemel Jones,102863,QB,ARMY,4,47.4,19,20,19.7,2.99,0,1,4.5,45,9,0,10,0,24,0,6,114,79.2,70.3,47.9,75.4,0,2,26,1,10,65.8,4.2,1,3,0,1,2,2,7.7,156,7.8
Ethan Bullock,66590,QB,OKLA STATE,2,68.4,19,20,9.3,2.58,0,0,0,55,11,0,6,15.4,24,2,5,262,69,49.6,51.1,51.7,0,1,26,0,66.7,42.5,16.7,4,0,0,1,0,2,7.7,74,3.7
Jack West,83558,QB,STANFORD,1,77.8,18,19,10.8,2.13,1,1,5,68.4,13,0,5,7.1,19,1,7,300,67.8,65.8,66.9,57,0,0,20,0,0,92.9,0,0,0,0,0,0,0,0,154,8.1
Connor Genal,98366,QB,NEW MEXICO,2,70.6,17,18,6.6,2.58,0,1,5.3,61.1,11,0,6,8.3,18,1,6,241,67.7,41.1,40,57.3,0,2,19,0,0,36.1,0,0,0,0,1,0,2,10.5,98,5.4
Taisun Phommachanh,99577,QB,CLEMSON,4,47.1,17,17,10.6,2.38,0,1,5.9,29.4,5,0,5,37.5,20,3,0,140,70.3,52.6,45.6,64.6,0,1,20,0,20,15.1,5,1,2,0,0,0,1,5,17,1
Casey Thompson,77677,QB,TEXAS,2,82.4,17,17,14.8,2.98,0,3,15,70.6,12,0,3,14.3,19,2,9,311,71.7,84.1,90,58.3,0,0,22,0,33.3,152.6,5.3,1,1,0,0,6,0,0,225,13.2
Chase Cunningham,78533,QB,MIDDLE TN,2,75,16,17,6.9,2.5,0,0,0,58.8,10,0,5,16.7,19,2,4,224,67,40.4,41.4,55.6,0,2,19,0,20,28.2,5.3,1,1,0,1,0,2,10.5,68,4
Rhett Rodriguez,60332,QB,ARIZONA,1,60,15,16,8.3,2.43,0,0,0,43.8,7,0,5,22.2,18,2,2,109,66.8,29.7,30,57.3,0,2,18,0,0,12.5,0,0,1,0,1,0,1,5.6,52,3.3
Miller Mosley,64159,QB,GA SOUTHRN,3,57.1,14,16,10.2,2.34,1,1,5.6,37.5,6,0,5,25,17,2,4,174,35.1,47.1,34,64.7,0,2,19,0,20,48.7,5.9,1,0,1,0,1,3,15.8,131,8.2
Ben Wooldridge,82115,QB,FRESNO ST,2,57.1,14,16,7.4,2.45,1,1,5.3,50,8,0,4,0,17,0,6,169,68.5,70.3,69,62.7,0,0,20,0,0,74.2,0,0,1,0,1,0,0,0,117,7.3
Cammon Cooper,83591,QB,WASH STATE,2,84.6,13,15,7.2,2.84,1,0,0,66.7,10,0,4,9.1,17,1,5,341,68.3,68.6,65.8,65,0,0,18,0,0,82.9,0,0,2,0,1,0,1,5.6,91,6.1
T.J. DeShields,77700,QB,AKRON,2,69.2,13,15,4.6,2.71,1,0,0,40,6,0,4,33.3,18,3,2,102,23.9,28.2,33.8,42.7,1,1,20,0,25,20.1,5.6,1,1,0,0,0,3,15,45,3
Lance LeGendre,97779,QB,MARYLAND,2,80,15,15,6.4,2.39,0,0,0,80,12,0,3,0,17,0,3,215,70.1,63.1,60.3,63,0,2,17,0,66.7,53.8,11.8,2,0,0,0,0,0,0,96,6.4
JD Head,122677,QB,LA TECH,1,85.7,14,14,7.2,2.22,0,1,7.1,64.3,9,0,2,25,16,3,5,208,66.5,54.2,53.7,,0,1,16,0,100,49.1,12.5,2,0,0,0,0,1,6.3,78,5.6
Nick Ast,60416,QB,KANSAS ST,2,64.3,14,14,8.4,2.66,0,0,0,50,7,0,5,22.2,18,2,1,199,25.8,42.3,52.5,38.5,0,0,19,0,60,59.5,16.7,3,1,0,0,0,1,5.3,53,3.8
Ben Bryant,77655,QB,CINCINNATI,4,85.7,14,14,6.8,2.24,0,1,5.9,78.6,11,0,4,8.3,16,1,5,138,69.7,78.5,71.9,72.4,0,0,19,0,25,117.3,6.3,1,1,0,0,1,0,0,90,6.4
Seth Boomer,77643,QB,TULSA,1,58.3,12,13,6.2,3.32,0,0,0,53.8,7,0,4,0,17,0,6,320,66.8,44.7,35.6,66.3,0,1,18,0,25,34.1,5.9,1,3,0,1,0,1,5.6,60,4.6
Mitch Griffis,123386,QB,WAKE,2,36.4,11,13,12.4,3.04,1,0,0,30.8,4,0,6,0,14,0,4,339,24.5,56.5,53.2,60.9,0,0,17,0,16.7,71.3,7.1,1,0,0,1,1,1,5.9,56,4.3
Gavin Beerup,128404,QB,WYOMING,2,23.1,13,13,16.4,3.54,0,0,0,15.4,2,0,6,33.3,17,1,1,351,68.2,28.8,28,56.8,0,2,17,0,33.3,0,11.8,2,2,0,0,0,2,11.8,37,2.8
James Graham,77621,QB,GA SOUTHRN,1,81.8,11,13,10,2.52,1,0,0,46.2,6,0,5,33.3,15,3,4,174,70.1,81,75.9,70.5,0,0,16,0,20,67.8,6.7,1,1,0,1,0,0,0,85,6.5
Xavier Arline,121831,QB,NAVY,4,62.5,8,13,13.1,4.26,0,0,0,30.8,4,0,15,20,23,1,3,237,42,54.3,52.8,56.5,0,0,24,0,26.7,40.2,17.4,4,6,1,4,0,0,0,27,2.1
Collin Schlee,98025,QB,KENT STATE,3,81.8,11,13,9.7,2.87,0,3,23.1,53.8,7,0,4,22.2,16,2,8,201,27.1,82.8,84.2,69.2,0,0,16,1,25,122.8,6.3,1,2,0,2,2,1,6.3,113,8.7
Johnny Langan,77617,QB,RUTGERS,8,83.3,12,13,5.5,2.33,0,0,0,76.9,10,0,5,0,15,0,5,278,64.9,68.1,48.3,72,1,1,20,1,0,103.2,0,0,2,0,0,2,2,10,92,7.1
Mike Fallon,75881,QB,UMASS,1,75,12,12,6.3,3.41,0,0,0,58.3,7,0,6,22.2,16,2,3,216,66.5,80.2,72.9,72.4,0,1,16,0,16.7,30.2,6.3,1,3,0,0,0,0,0,41,3.4
Hunter Helms,122149,QB,CLEMSON,3,83.3,12,12,3.1,2.12,0,0,0,75,9,0,3,10,13,1,4,140,67,74.3,76.8,57.9,0,0,13,0,33.3,130.9,7.7,1,0,0,0,2,0,0,77,6.4
Quincy Patterson II,77626,QB,VA TECH,2,80,10,10,7.6,1.87,0,0,0,70,7,0,0,12.5,10,1,5,337,74.9,71.5,51.9,74.4,0,0,10,0,,138.8,0,0,0,0,0,2,0,0,93,9.3
Thomas MacVittie,41467,QB,KANSAS,2,80,10,10,5.4,2.3,0,0,0,60,6,0,2,25,14,2,3,198,69.5,77.6,73.5,68.2,0,1,17,0,50,25,7.1,1,3,0,0,0,0,0,28,2.8
Mike Wright Jr.,124366,QB,VANDERBILT,3,60,10,10,5.7,2.55,0,1,10,60,6,0,1,0,11,0,5,333,29.7,45.2,46.1,53,0,1,11,0,0,67.1,0,0,1,0,0,1,1,9.1,51,5.1
Brendon Lewis,131687,QB,COLORADO,1,75,8,10,15.3,3.72,0,1,7.7,60,6,0,4,0,14,0,5,143,70.1,69.7,56.2,73.4,0,0,17,0,0,91.7,0,0,4,0,2,0,0,0,95,9.5
Jordan Yates,97416,QB,GA TECH,3,57.1,7,10,5,2.42,0,0,0,40,4,0,5,0,12,0,1,176,22.2,29.5,29.5,52.7,1,0,13,0,20,47.9,8.3,1,1,1,1,0,1,7.7,16,1.6
Davis Beville,99588,QB,PITTSBURGH,6,70,10,10,4.1,3.02,0,0,0,50,5,0,5,28.6,13,2,3,268,66.2,62.4,57.3,64.1,0,0,14,0,40,56.3,15.4,2,1,0,0,0,0,0,30,3
Armani Rogers,40034,QB,OHIO,3,75,8,9,7.1,3.25,0,0,0,55.6,5,0,7,16.7,15,1,4,259,73.7,76.7,50.9,78.8,1,0,15,0,42.9,107.6,20,3,3,0,0,1,0,0,48,5.3
Tanner McGee,98215,QB,S ALABAMA,2,77.8,9,9,17.4,2.43,0,3,27.3,77.8,7,0,1,0,11,0,5,288,11.4,77,85.5,51.4,0,0,13,0,100,158.3,9.1,1,1,0,0,2,2,15.4,143,15.9
Eli Gainey,121415,QB,S ALABAMA,1,66.7,9,9,10.7,2.11,0,0,0,66.7,6,0,1,0,9,0,3,288,65.1,64.1,63.8,,0,0,9,0,0,75.2,0,0,0,0,0,0,0,0,38,4.2
Josiah Johnson,75883,TE,UMASS,1,75,8,9,5.3,3.05,0,0,0,66.7,6,0,5,0,11,0,3,216,19.9,55.2,49.4,58.5,1,1,11,0,0,36.1,0,0,2,0,0,0,1,9.1,39,4.3
Logan Holgorsen,101053,QB,HOUSTON,3,62.5,8,9,4.9,2.79,0,0,0,44.4,4,0,5,20,10,1,1,182,66.5,49,49.4,58.2,1,0,10,0,20,65.5,10,1,0,0,0,0,1,10,57,6.3
Wiley Green,75891,QB,RICE,1,33.3,6,9,20.5,2.48,1,0,0,22.2,2,0,7,0,13,0,2,275,66.2,46.5,50.4,52.8,0,1,14,0,28.6,0,15.4,2,2,2,0,0,1,7.1,26,2.9
Ben Gulbranson,131734,QB,OREGON ST,1,87.5,8,9,10.3,2.83,0,0,0,66.7,6,0,2,14.3,9,1,4,265,65.1,83.1,82.5,,1,0,9,0,0,124.3,0,0,0,0,0,1,0,0,64,7.1
Andy Peters,128138,QB,BOISE ST,1,50,8,8,5,3.26,0,0,0,50,4,0,4,0,9,0,1,120,65.1,55.6,58.5,57.3,0,0,9,0,0,57.3,0,0,1,0,0,0,0,0,26,3.3
Luke Zban,82147,QB,MARSHALL,2,87.5,8,8,3,2.2,0,0,0,75,6,0,1,14.3,9,1,3,214,73,86.4,70.5,79.1,0,0,10,0,100,124,11.1,1,0,0,0,1,0,0,38,4.8
Cade Fortin,77620,QB,USF,2,62.5,8,8,13.3,3.4,0,0,0,50,4,0,3,20,10,1,4,327,67.6,59.1,52.2,64.9,0,0,11,0,0,64.1,0,0,2,0,0,0,0,0,39,4.9
Chase Wolf,51692,QB,WISCONSIN,3,75,8,8,10.1,2.62,0,0,0,75,6,0,4,0,9,0,2,349,69.1,47.4,43.4,58.2,0,2,10,0,0,79.7,0,0,1,0,0,1,2,20,29,3.6
Jacob Zeno,98014,QB,BAYLOR,1,71.4,7,8,2.3,2.67,0,0,0,62.5,5,0,3,0,12,0,2,118,65.8,55.7,55.8,58,0,0,12,0,33.3,66.7,8.3,1,3,0,1,0,0,0,18,2.3
Weston Eget,97802,QB,NEW MEX ST,1,100,8,8,8,3.53,0,0,0,75,6,0,3,25,12,2,5,242,67,82.1,91.4,53.5,0,0,13,0,0,135.9,0,0,4,0,0,1,0,0,61,7.6
Luca Diamont,122370,QB,DUKE,1,62.5,8,8,4.3,2.67,0,0,0,62.5,5,0,3,0,10,0,3,154,28.5,46.4,35,59.4,0,1,10,0,0,34.4,0,0,2,0,0,0,1,10,38,4.8
Tyler Lytle,60364,QB,COLORADO,2,57.1,7,7,5.7,2.19,0,0,0,57.1,4,0,1,0,7,0,0,143,66.2,37.2,32.1,62.4,0,0,8,0,0,62.2,0,0,0,0,0,0,1,12.5,13,1.9
Hunter Dekkers,122511,QB,IOWA STATE,2,71.4,7,7,17.1,2.94,0,2,28.6,71.4,5,0,1,0,8,0,4,193,69,83.7,77.3,70.8,0,0,8,0,100,153.3,12.5,1,0,0,0,1,1,12.5,118,16.9
Gunner Cruz,100575,QB,WASH STATE,1,71.4,7,7,8.9,2.44,0,0,0,71.4,5,0,2,0,9,0,5,341,65.4,71.7,68,63.7,0,0,10,0,50,121.4,11.1,1,1,0,0,1,0,0,34,4.9
Kalil Pimpleton,61799,WR,C MICHIGAN,3,71.4,7,7,12.9,3.39,0,0,0,57.1,4,0,5,20,10,1,5,134,62.2,67,71.2,68.6,0,0,10,0,20,141.4,10,1,2,0,0,1,0,0,94,13.4
Brady Cook,124199,QB,MISSOURI,2,100,6,7,7,2.04,1,1,14.3,85.7,6,0,1,0,8,0,3,229,7.4,57.9,70.5,46.5,0,0,8,0,100,149.1,12.5,1,0,0,0,1,1,12.5,72,10.3
John Rhys Plumlee,97602,QB,OLE MISS,5,71.4,7,7,8.3,2.55,0,1,11.1,71.4,5,0,5,0,11,0,4,226,77,70.5,60.5,70.3,0,0,13,0,60,139.9,27.3,3,1,0,0,1,0,0,65,9.3
Beau Allen,73936,QB,KENTUCKY,2,50,6,7,12.3,2.82,1,0,0,42.9,3,0,4,0,9,0,2,202,16.7,38.2,43,,0,0,9,1,50,61.6,22.2,2,0,0,0,0,1,11.1,40,5.7
Tanner McKee,131770,QB,STANFORD,1,42.9,7,7,18.1,2.14,0,1,11.1,42.9,3,0,1,0,7,0,1,300,65.1,55.5,55.1,,0,0,9,0,0,74.7,0,0,0,0,0,0,0,0,62,8.9
Knox Kadum,99578,QB,VA TECH,1,66.7,6,6,5.5,2.41,0,0,0,66.7,4,0,2,0,7,0,3,337,69.7,60.1,55.4,62.5,0,0,7,0,50,104.9,14.3,1,0,0,0,0,0,0,68,11.3
Andrew Haidet,60399,QB,N ILLINOIS,3,66.7,6,6,15.5,2.08,0,1,12.5,50,3,0,1,25,6,1,3,254,68.2,64.3,59.1,65.4,0,0,8,0,0,113.9,0,0,0,0,0,1,1,12.5,44,7.3
Ryan Hilinski,71295,QB,S CAROLINA,1,83.3,6,6,2.3,1.68,0,0,0,66.7,4,0,1,20,6,1,3,289,68,57.7,59.2,57.6,0,0,6,1,0,81.3,0,0,0,0,0,0,1,16.7,34,5.7
Cameron Rising,77663,QB,UTAH,1,50,6,6,7.5,2.67,0,1,16.7,50,3,0,5,0,7,0,2,328,14.6,41,39.5,,0,1,7,0,20,35.4,14.3,1,0,0,0,0,2,28.6,45,7.5
Kason Martin,83531,QB,N TEXAS,2,83.3,6,6,12.7,2.18,0,0,0,83.3,5,0,2,0,6,0,4,251,64.2,61.4,60.5,,0,0,6,0,0,140.3,0,0,0,0,0,1,0,0,49,8.2
Chandler Fields,97286,QB,LA LAFAYET,2,33.3,6,6,10.7,3.59,0,0,0,0,0,0,3,100,7,2,0,207,64.6,48.3,47.2,,0,0,7,0,33.3,39.6,14.3,1,0,0,0,0,1,14.3,0,0
Brian Maurer,99123,QB,TENNESSEE,3,75,4,6,4.5,3.64,0,0,0,33.3,2,0,3,33.3,9,1,2,307,67.5,51.6,40.7,64.8,0,0,10,0,33.3,42.4,11.1,1,2,0,2,0,1,10,9,1.5
Warren Bryan,101291,QB,AIR FORCE,1,66.7,6,6,8,4.49,0,0,0,50,3,0,4,25,8,1,2,101,76.4,75.7,58.4,72.9,0,0,8,0,0,70.1,0,0,2,0,0,0,0,0,38,6.3
Nick Patti,77614,QB,PITTSBURGH,1,60,5,5,13,2.99,0,0,0,40,2,0,3,33.3,7,1,1,268,21.8,36.9,33.5,55.4,0,0,7,0,33.3,49.6,14.3,1,1,0,0,0,1,14.3,17,3.4
Johnathan Bennett,104158,QB,LIBERTY,3,80,5,5,14,2.62,0,2,33.3,80,4,0,1,0,6,0,4,206,65.9,62.9,63.2,58.4,0,1,7,0,100,118.8,16.7,1,0,0,0,1,1,14.3,77,15.4
Evan Conley,97783,QB,LOUISVILLE,2,80,5,5,9,2.3,0,0,0,80,4,0,4,0,6,0,2,210,64.2,58.1,57.4,,0,0,6,0,25,106.7,16.7,1,0,0,0,0,1,16.7,48,9.6
Chandler Morris,122938,QB,OKLAHOMA,4,60,5,5,13.2,4.53,0,1,20,60,3,0,1,0,8,0,3,261,67.2,83.9,67.6,77.5,0,0,8,0,0,84.6,0,0,3,0,0,0,1,12.5,39,7.8
Cade Ballard,102861,QB,ARMY,2,50,4,4,14.5,3.42,0,1,25,50,2,0,4,0,6,0,2,114,25.5,79.4,81.6,65.3,0,0,7,0,50,135.4,33.3,2,0,0,0,1,0,0,106,26.5
Dom Shoffner,62788,QB,CHARLOTTE,3,100,2,4,13.5,2.98,0,0,0,50,2,0,2,0,4,0,2,136,37,75.1,73.5,70.1,1,0,5,1,0,116.7,0,0,0,0,1,2,0,0,32,8
Perry Olsen,101056,QB,NAVY,1,50,4,4,12.5,3.57,0,0,0,50,2,0,3,0,7,0,1,237,24.6,41.8,50.2,47.7,0,0,7,0,100,58.3,42.9,3,0,0,0,0,0,0,14,3.5
Haynes King,124329,QB,TEXAS A&M,2,50,4,4,17.3,3.32,0,0,0,50,2,0,0,0,6,0,3,312,68.9,71.7,59.7,70,0,1,6,0,,95.8,0,0,2,0,0,1,1,16.7,59,14.8
Garrett Greene,123420,QB,W VIRGINIA,1,75,4,4,7.3,2.36,0,0,0,75,3,0,2,0,5,0,2,343,69.7,71.8,55.6,70.9,0,0,5,0,0,89.6,0,0,1,0,0,0,0,0,24,6
Kenyon Oblad,83576,QB,UNLV,1,50,4,4,9.8,2.9,0,0,0,50,2,0,3,0,6,0,0,325,13.4,24.2,24,57.8,0,0,6,0,33.3,56.3,16.7,1,1,0,0,0,3,50,2,0.5
Matt Robinson,82130,QB,ILLINOIS,2,100,4,4,6,3.69,0,0,0,75,3,0,4,25,8,1,2,187,64.9,74.8,75.1,61.8,0,0,8,0,50,87.5,25,2,2,0,0,0,0,0,22,5.5
Jaiave Magalei,98673,QB,LA LAFAYET,1,100,4,4,4,2.66,0,0,0,75,3,0,2,25,5,1,1,207,66.8,66,72,60.1,0,0,5,1,50,125,20,1,0,0,0,1,0,0,20,5
Jacolby Criswell,122830,QB,N CAROLINA,2,75,4,4,1.3,2.47,0,0,0,75,3,0,2,0,6,0,1,245,23.8,29.7,32.8,43.3,0,1,7,0,0,41.7,0,0,2,0,0,0,1,14.3,16,4
Tyhier Tyler,82083,QB,ARMY,5,75,4,4,17.8,3.3,0,0,0,50,2,0,3,33.3,8,1,4,114,34.7,64.5,75.8,61.7,0,0,8,2,66.7,95.8,25,2,2,0,0,0,0,0,53,13.3
Mike DiLiello,121801,QB,MIDDLE TN,1,75,4,4,8,1.92,0,1,25,75,3,0,1,0,5,0,2,224,65.5,73.4,79.9,58,0,0,6,0,0,140.6,0,0,1,0,0,1,0,0,35,8.8
Treylon Burks,99218,WR,ARKANSAS,5,0,3,4,24.7,4.38,0,0,0,0,0,0,6,,6,0,1,111,79.8,82.6,24,67.3,1,2,6,1,0,0,0,0,2,0,0,0,2,33.3,0,0
Jacob Huesman,41939,QB,APP STATE,1,75,4,4,6.8,2.25,0,0,0,75,3,0,2,0,4,0,2,108,67.8,72.5,66,65.6,0,0,4,0,0,100,0,0,0,0,0,0,0,0,34,8.5
Nick Kargman,98022,QB,W MICHIGAN,1,100,2,3,5,3.37,0,0,0,33.3,1,0,2,50,3,1,1,347,63.3,51,49,,0,0,4,0,0,42.4,0,0,0,0,1,0,0,0,4,1.3
Malik Williams,61121,WR,APP STATE,3,50,2,3,26,3.23,0,1,33.3,33.3,1,0,2,0,3,0,1,108,83.3,67.6,80.6,57.5,0,0,3,0,0,100,0,0,0,0,1,1,0,0,22,7.3
Hudson Card,123109,QB,TEXAS,2,66.7,3,3,4.7,3.83,0,0,0,33.3,1,0,0,50,4,1,0,311,67.9,61.4,66.3,56.6,0,0,5,0,,42.4,0,0,1,0,0,0,0,0,5,1.7
Tyler Page,61631,WR,SMU,3,33.3,3,3,19.7,4.17,0,0,0,33.3,1,0,1,0,3,0,1,287,80.5,62.8,58.7,,0,0,3,4,0,81.9,0,0,0,0,0,0,0,0,55,18.3
Terrance Gipson,97413,QB,SMU,3,100,3,3,-0.7,3.94,0,0,0,100,3,0,1,0,5,0,1,287,20.5,45.7,48.5,52.8,0,0,5,0,100,108.3,20,1,1,0,0,0,1,20,30,10
Drew Pyne,122910,QB,NOTRE DAME,2,66.7,3,3,6,2.25,0,0,0,66.7,2,0,0,0,4,0,0,258,63.3,53.9,57.5,56.3,0,0,4,0,,74.3,0,0,1,0,0,0,0,0,12,4
Garrett Kahmann,133204,QB,LA MONROE,2,66.7,3,3,7.7,2.35,0,0,0,66.7,2,0,1,0,4,0,1,209,71.1,35.8,28.6,54.9,0,1,4,0,0,33.3,0,0,1,0,0,0,1,25,11,3.7
Keytaon Thompson,60457,QB,VIRGINIA,4,33.3,3,3,14.7,3.3,0,0,0,33.3,1,0,1,0,3,0,0,335,80.6,65.8,40.9,79.5,0,0,4,1,0,42.4,0,0,0,0,0,0,1,25,-3,-1
Thayer Thomas,61515,WR,NC STATE,3,33.3,3,3,12.3,2.87,0,0,0,33.3,1,0,0,0,3,0,1,248,81.5,74.5,37.7,57.5,0,0,3,1,,112.5,0,0,0,0,0,1,1,33.3,31,10.3
Maasai Maynor,101057,QB,NAVY,1,66.7,3,3,11,3.38,0,0,0,66.7,2,0,0,0,4,0,0,237,63.3,37.6,39.6,57.3,0,1,4,0,,37.5,0,0,1,0,0,0,1,25,14,4.7
Brendon Clark,102869,QB,NOTRE DAME,1,50,2,3,21,2,0,0,0,33.3,1,0,2,0,3,0,0,258,65.2,57.1,58.5,58.2,1,0,4,0,0,42.4,0,0,0,0,0,0,0,0,7,2.3
Jace Ruder,77680,QB,N CAROLINA,2,66.7,3,3,-3.3,1.75,0,0,0,66.7,2,0,1,0,4,0,1,245,16.8,29.6,27,58.1,0,0,4,0,100,72.9,25,1,0,0,0,0,1,25,11,3.7
Riley Lees,42322,WR,NWESTERN,4,100,2,3,18.5,5.13,0,0,0,66.7,2,0,1,0,4,0,2,256,81.7,61.4,73.6,59.1,0,0,4,1,0,109.7,0,0,1,0,1,0,0,0,48,16
Branden Mack,39902,WR,TEMPLE,3,66.7,3,3,11.7,3.15,0,0,0,33.3,1,0,0,50,4,1,1,306,72.5,60.9,61.5,55.9,0,0,5,2,,78.5,0,0,1,0,0,0,0,0,35,11.7
Paxton Brooks,82049,P,TENNESSEE,3,100,3,3,3.7,3.4,0,0,0,66.7,2,0,1,33.3,3,1,1,307,62.7,73.8,90,,0,0,3,0,0,103.5,0,0,0,0,0,0,0,0,33,11
Will Spiers,45131,P,CLEMSON,1,66.7,3,3,3,2.17,0,0,0,66.7,2,0,0,0,3,0,1,140,64.8,48.2,39.4,62.7,0,0,3,0,,75.7,0,0,0,0,0,0,1,33.3,13,4.3
Neil Pau'u,52010,WR,BYU,4,66.7,3,3,14.7,3.58,0,0,0,66.7,2,0,1,0,4,0,2,128,48.1,78.1,67.3,48.8,0,0,4,0,0,102.1,0,0,1,0,0,0,0,0,32,10.7
Mikele Colasurdo,123851,QB,GA STATE,2,50,2,3,18.5,3.47,0,0,0,33.3,1,0,2,0,3,0,1,175,62.7,48.5,46.1,,0,0,3,0,0,104.2,0,0,0,0,1,1,0,0,25,8.3
Ira Armstead,123767,QB,VIRGINIA,2,50,2,3,20.5,3.86,0,0,0,33.3,1,0,1,0,5,0,2,335,71.8,73.7,50.8,80,0,0,5,0,0,42.4,0,0,2,0,1,0,0,0,9,3
Chris Katrenick,60365,QB,DUKE,1,66.7,3,3,20.3,2.68,0,0,0,66.7,2,0,3,0,5,0,2,154,65.5,62.2,69.6,54.5,0,0,5,0,33.3,109.7,20,1,1,0,0,0,0,0,40,13.3
Jawon Pass,40916,QB,LOUISVILLE,2,100,2,3,-0.5,3.11,0,0,0,66.7,2,0,4,0,7,0,0,210,66.2,51.5,52.7,57,0,0,8,0,50,81.3,28.6,2,1,0,1,0,0,0,17,5.7
Trenton Bourguet,97285,QB,ARIZONA ST,1,50,2,2,10.5,2.35,0,0,0,50,1,0,0,0,2,0,1,110,66.2,37.6,30.9,60.1,0,0,2,0,,93.8,0,0,0,0,0,0,1,50,24,12
Alex Padilla,86285,QB,IOWA,1,50,2,2,8.5,3.37,0,0,0,50,1,0,2,0,3,0,1,192,66.6,69.2,68.3,61.7,0,0,4,0,0,68.8,0,0,1,0,0,0,0,0,12,6
Jeff Foreman,97868,WR,ARK STATE,2,50,2,2,34,3.15,0,0,0,50,1,0,0,0,2,0,1,113,72,69.2,53.3,,0,1,2,1,,95.8,0,0,0,0,0,1,1,50,48,24
Coltin Clack,97987,QB,ARK STATE,1,0,2,2,20,2.55,0,0,0,0,0,0,2,,2,0,0,113,61.8,47.8,47.8,,0,0,2,0,0,39.6,0,0,0,0,0,0,0,0,0,0
Toa Taua,83722,HB,NEVADA,2,50,2,2,15.5,1.75,0,0,0,50,1,0,0,0,2,0,1,239,66.2,74.1,51.4,80.4,0,0,2,0,,56.3,0,0,0,0,0,0,0,0,4,2
Chance Warren,77869,HB,NAVY,3,0,2,2,32,4.3,0,0,0,0,0,0,2,,3,0,0,237,61.5,60.8,27.5,66.5,0,0,3,0,50,39.6,33.3,1,0,0,0,0,1,33.3,0,0
Matt Myers,77698,QB,BUFFALO,1,100,2,2,-0.5,2.3,0,0,0,100,2,0,0,0,2,0,0,126,18.6,68.9,66.4,63.4,0,0,3,0,,89.6,0,0,0,0,0,0,0,0,11,5.5
LaBronz Davis,100202,QB,BOWL GREEN,2,0,2,2,16.5,3.05,0,0,0,0,0,0,0,,2,0,0,122,61.8,27.6,26.6,,0,1,2,0,,0,0,0,0,0,0,0,1,50,0,0
Quadry Jones,77640,QB,UCF,1,50,2,2,4.5,2.15,0,0,0,50,1,0,1,0,2,0,0,323,67.6,75,58,72,0,0,2,0,0,56.3,0,0,0,0,0,0,0,0,4,2
Isaiah Bravo,100828,QB,UTEP,1,0,2,2,16.5,2.83,0,0,0,0,0,0,1,,3,0,0,330,62.7,42.4,45.9,57,0,0,3,0,0,39.6,0,0,1,0,0,0,0,0,0,0
Roshauud Paul,61714,WR,ARK STATE,2,100,2,2,13,4.65,0,0,0,100,2,0,2,0,2,0,2,113,81,56.7,83.6,,0,0,2,0,0,158.3,0,0,0,0,0,1,0,0,39,19.5
